"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","ParentTxFrom","ParentTxTo","ParentTxETH_Value","From","TxTo","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $3811.90708370939/Eth","Historical $Price/Eth","Status","ErrCode","Type","PrivateNote"
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x0c4204b925e84d04ca8970fbd46a0cfe65b1cb9a","","0","0.007300821028","27.8300513935277","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x14717fe8fd8ceb2b96b99b68457aaf1505b095eb","","0","0.01381108041","52.646555248559","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xf0262739f5d825da3a3bb1566ac89d67d1b73fc1","","0","0.03177476955","121.122469130878","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xbe350726e3786c934b0ba2db1c6ccaca3da61a62","","0","0.002830688872","10.7903229629541","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x9d9420157711934fb1b4237d9c62101e281eb76f","","0","0.003474733014","13.2453593900655","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x446423aae72d7e8577a466ccf1b4c70204147877","","0","0.005997260437","22.8609995426504","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x267e9bd7268739032ee723de8d4af8e2b8546efd","","0","0.01498595893","57.125083001445","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x302ae02fa673c39831608f9675ced0a20717523f","","0","0.005410947847","20.6260304275614","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x798e1f241b237bb450776c08c67ecd02566faced","","0","0.07684089344","292.910346022494","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x57671a8da72ecc348bff3ae0bdce6ec215566c25","","0","0.007339679671","27.9781769300427","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x92f520a8e10b63db30fd2be4a6a64e62d79477ff","","0","0.04116223833","156.906627871461","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x14cc8c1599a04d12a1a3e91bd824adf59341d568","","0","0.02917580611","111.215461983641","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x969e52e0b130899ca2d601bd5366c33f1bf6e393","","0","0.02652749338","101.120339928276","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x5ced3180ffcb6819cf3472c8387772037600c978","","0","0.005412481148","20.6318752285047","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xe59f57c91bb2684796167eca78dc6aeeefa49cd8","","0","0.00275850316","10.5151577360387","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x113e936af779131253585b76cd119580937b1803","","0","0.003939328449","15.016354019801","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xabb497c397810cd5c98ae71d04077059aec3a6b1","","0","0.003476317787","13.2514003974903","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x00d1827cb98475c3d0f54bf847cf76d928476715","","0","0.008647270645","32.9625922264278","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x325e7aff2dc7793da3db85517991e60a3423738f","","0","0.006442448273","24.55801420828","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xb11f1e6d5bdd938a40af9a569707a40a362179e6","","0","0.003584599702","13.6641609963164","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x34bc209b58b7f9ac6a13f51ee7d59f378c301e38","","0","0.1225620991","467.195333753582","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x3af3d4ce888825ca2ec5314d42327b77adc14730","","0","0.01877843402","71.5816456618074","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x91364516d3cad16e1666261dbdbb39c881dbe9ee","","0","0.2489831035","949.100455955598","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xc14857a0f620ff56c95c170caa66355a91bf6e68","","0","0.01380068586","52.606932189782","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x8900d3425d81b0ad3b4f4db45b882bce8c454e19","","0","0.002767437661","10.54921522369","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xf0cf0a85c08527d8207a3ef45c5dc5af38a61da5","","0","0.02369983606","90.3415729598652","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x714b89e5f1330f47869423ce094c4813483eeb17","","0","0.009513999809","36.2664832663369","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xe66cbbc0090e143cc56c260834649686a03797a4","","0","0.003528880359","13.451764038035","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x285d8b0afe715469c6154c6109ec42cb46ebd4f0","","0","0.003691043461","14.0699147152651","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x046b2ede3004732cd00a410c0c1fc3ec716e6b5b","","0","0.004212940102","16.0593362180572","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x7ef63254a7f46e0564f0cc7aab96fc89a165e190","","0","0.0795445734","303.216522814101","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xbb2601e3f302f10b634f1b6c99dc567d03e8ae86","","0","0.008835067895","33.6784578940039","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xeead1d9ce8fab74f027687347988a7d08a03d3d3","","0","0.001906473595","7.26730020168541","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x36de1a0794da925b9ced5abd64851a4ba6bf572c","","0","0.01388140003","52.9146071061607","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x4c4056ae546fc30f34356bf01c886a23241c9908","","0","0.002318374726","8.83742904073222","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x29a6510067f5ba64c5ed2167c53cb9417d419f04","","0","0.01223373596","46.6338647661543","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x3ccfc7e11cfdf6fa06166cac59629a149efa0360","","0","0.02281702543","86.9763808657943","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xa8d3dd27ed49259851a9a5dda172fc26c94844e2","","0","0.004977718836","18.9746016916621","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xeed43b85f9903172f4a81a0e5aa07d2d160b77a1","","0","0.01506107812","57.4114303739285","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xe46e0e177f201fcd4248f55496bb36665edbde50","","0","0.0225762267","86.0584784811591","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xe34501580dc9591211afc7c13f16ddf591c87cde","","0","0.09217171036","351.349995638894","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xe0cecb5778122300567c5dab6297f289baaf71e5","","0","0.004397399709","16.7624791006387","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xfb3c7eb936caa12b5a884d612393969a557d4307","","0","0.03056422843","116.507998860429","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x20aaf68a2248bc2751ae47c9c94efeb40129e4bc","","0","0.01190115365","45.3660919027489","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xd6bfa6b7bdc02f57680c6ff49dba7c72fc998a2b","","0","0.004468920398","17.0351093216696","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x042643eb5f5c576dbf0469b278a94f3a3e1890cc","","0","0.008667233518","33.0386888434277","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xe6025d61aa6d8f8e801872a1c6e1f5332e0b1724","","0","0.003586830572","13.6726648654722","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x9f4fd990a3bb30668738075f44830729dd65c84b","","0","0.01148976141","43.7979029089098","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x3aa4d7cce8c76d3cffc886e57f01740e382a14f6","","0","0.007091217743","27.0310631466674","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xcdbac2d32d4c7dee3a337eaffd9c6c046268d035","","0","0.002266640574","8.64022326025372","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x4f27ee7ad5ef8d881f62511a36a245e99eaed800","","0","0.004960092728","18.9074126057186","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x73f8a1ca14992ea24ea6d643ab7b7445aa2a120e","","0","0.003424669629","13.0545224181495","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xd4a0c22de9e094deaa425fe94c8124d3984b08b7","","0","0.005542091687","21.1259385602422","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x0f06ffbfef8a750bb1db0f8f5cc9d500b1370243","","0","0.03133491803","119.44579600601","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xd65919ef50cab25946d5b663211e9bebcaa1de94","","0","0.003391799806","12.9292257070155","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xd9c681f4c61b8e5b8aed276458c7b6f3e14ea318","","0","0.007689225995","29.3106150385829","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x7fb9cfcaa0e9906ae3fe5c3041817b68d39371f6","","0","0.003470335964","13.2285982440231","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xc1487f151e0f02ac227defd5eca5dbba82c4c047","","0","0.003817788696","14.553055774388","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xa72b63b39e51559a9c49b190fa46623cf42c68e5","","0","0.01783100911","67.9701499360957","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xd0a5d758a2c4d255322d811a931a71959bb842a1","","0","0.005511676413","21.0099983618287","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x0834e7a07eb9808c420c196bee3147aa90b274b2","","0","0.003110664135","11.8575626512472","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x4bd8a9a18583954c44e73fc9ff209277d4ebca17","","0","0.009180855855","34.9965694681893","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0xb1d648c8ae6c4c484f2272bc341bd5b120ba7872","","0","0.03181517789","121.276501968365","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x3c5052351921498138e9dab2282d70ca02c24941","","0","0.003563004599","13.5818424702172","2380.34","0","","call",""
"0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb","18878926","1703703551","2023-12-27 18:59:11","0x0b8b1ed2594b36aedbf44dd17674f4686edfee6b","0x91c32893216de3ea0a55abb9851f581d4503d39b","0","0x91c32893216de3ea0a55abb9851f581d4503d39b","0x6cf26d6b58a6216c0188f4834ec8677b82a90432","","0","0.01241004986","47.3059569705207","2380.34","0","","call",""
